abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
0	8.1349781240323297744e-05	-2.7249493690441628502	0	0	-0.7293570865	-0.00169357335705	-0.0034867319612	-1.98484561622e-05	1.29837563038e-05	4.9600151	4.9621837	4.9266695	4.9923616	4.9266695	4.9923616
3.0036459480227430952	7.9329100374793477444e-05	-2.7247082290534674343	-2.7465443989153390802	-1.2158876601652846006	-0.7343778494	-0.00165403821359	-0.00354095027433	-1.63868856155e-05	1.27975070362e-05	4.9540147	4.9388293	4.9400196	4.9653977	4.9400196	4.9653977
6.0072918960454684267	0.00021180099964245724256	-2.7242709688501105525	-5.492717198240270271	-2.4326143310287906552	-0.739293681	-0.00161500790867	-0.00358601856175	-1.27932255546e-05	1.21298899758e-05	4.9593605	4.9209051	4.949041	4.9392085	4.949041	4.9392085
9.0109378440682696976	0.00033097969704156104389	-2.7234559378625453618	-8.2381234697061227479	-3.6510694531599563462	-0.7440804298	-0.00157660774479	-0.0036199855916	-9.33714113327e-06	1.15022781839e-05	4.9613186	4.9070689	4.958186	4.9119057	4.958186	4.9119057
12.014583792090862246	0.00048402022894299931476	-2.7222318234731304187	-10.982296318833380866	-4.8722996632187323129	-0.7487651329	-0.00153871314514	-0.00364530257806	-5.923318125e-06	1.07470287301e-05	4.9553785	4.8949374	4.9636709	4.8766513	4.9636709	4.8766513
15.018229740112854387	0.0006109368774000033123	-2.7205869735587255853	-13.724706422214866919	-6.0974828209679019508	-0.7533246836	-0.00150144796084	-0.00366017020524	-2.66628369444e-06	1.00862987564e-05	4.9458914	4.884716	4.9649203	4.8406817	4.9649203	4.8406817
18.021875688135324367	0.00067116524739656009506	-2.7186613695596362206	-16.464904216758679212	-7.3276056765043469099	-0.7577850828	-0.00146468906646	-0.00366688924624	3.98432263343e-07	9.67232945459e-06	4.9323779	4.8775659	4.9609597	4.7989386	4.9609597	4.7989386
21.025521636161936812	0.00071810266730183117297	-2.7165761746123693321	-19.202625152930082209	-8.5632309382737208381	-0.7621242513	-0.00142855886175	-0.00366380935136	3.33394807523e-06	9.31340746442e-06	4.9116591	4.8725658	4.9507481	4.7762989	4.9507481	4.7762989
24.029167584195679552	0.00091048010976247869836	-2.7141329366327520134	-21.937586088458523648	-9.804952795273671029	-0.7663671713	-0.00139293567263	-0.00365308380238	6.38333773916e-06	8.42938759286e-06	4.8813238	4.8663947	4.9312006	4.7181936	4.9312006	4.7181936
25.030382900203253627	0.0010607699511891819245	-2.71314611375612591	-22.84851410295944163	-10.220455117800350209	-0.7677503181	-0.0013812276206	-0.00364707079945	7.48782321362e-06	7.82374654489e-06	4.8688419	4.8634053	4.91291	4.7073731	4.91291	4.7073731
26.031598216210831254	0.001211020817933587115	-2.7120088183881807531	-23.759000303636444329	-10.636924659669276139	-0.7691329226	-0.00136952247133	-0.00364101550984	8.58830244119e-06	7.21996409514e-06	4.8551451	4.8596487	4.8908564	4.7371862	4.8908564	4.7371862
27.032813532220480113	0.0013630594949256800985	-2.7107210305508040449	-24.668980838735631522	-11.054497882207886761	-0.7704927736	-0.0013579404475	-0.00363320826605	9.66694493498e-06	6.61417448597e-06	4.8401938	4.8548797	4.8682037	4.7915207	4.8682037	4.7915207
28.03402884822805774	0.0015866088895053283205	-2.7092444039688894364	-25.578385868161934269	-11.473322928317209346	-0.7718520435	-0.00134636156833	-0.00362535627687	1.08378715808e-05	5.75143294058e-06	4.8237749	4.8488796	4.8455867	4.8401907	4.8455867	4.8401907
29.035244164235635367	0.0018101111049951101439	-2.7075439563096672657	-26.487124404391469312	-11.893592056571474558	-0.7731888508	-0.00133490557272	-0.00361579739983	1.19830767335e-05	4.89529174723e-06	4.8055186	4.8420217	4.8219055	4.8800402	4.8219055	4.8800402
30.036459480246946896	0.0020355040192324104151	-2.7056196633001019514	-27.395099739609474199	-12.31550743937746617	-0.7745250391	-0.00132345296366	-0.00360619148258	1.31249718659e-05	4.03704202961e-06	4.7850403	4.8350483	4.7961613	4.92546	4.7961613	4.92546
31.037674796254524523	0.002325603900180957858	-2.7034364592781940928	-28.302208960280584193	-12.739281639276269331	-0.775839055	-0.00131212299626	-0.00359492357992	1.43262219325e-05	2.95409291533e-06	4.7619473	4.8287049	4.768088	4.9751184	4.768088	4.9751184
