s	time	x	y	Vx	Vy	yaw_rate	ax	ay	delta	throttle	brake
38.6934173531	1.15088164726	-34.8097659705	-19.2229528736	30.0872535392	4.52339318934	-0.702902270403	-1.75387510758	-18.5254791537	0.0318236389958	0.00128907443127	-0.0324240424441
40.2411540472	1.20249831049	-36.3331447014	-19.6045322506	29.836027	4.64781458053	-0.698155824101	-1.55880988696	-18.6215468439	0.0312363306888	0.00303083595968	-0.0230005632842
41.7888907413	1.25515972576	-37.8335132372	-19.9273392622	29.5861201605	4.74906560038	-0.686816092494	-1.42667308292	-18.6760291775	0.0307769555362	0.00516878314658	-0.0170291820836
43.3366274355	1.30904143701	-39.3037191446	-20.1891938215	29.3368465896	4.82022951022	-0.671678403422	-1.32695928604	-18.7018538515	0.0300995513319	0.00744339215106	-0.0130558583527
44.8843641296	1.36421784819	-40.740119079	-20.3888202009	29.088546637	4.85718369179	-0.654782511452	-1.25539496524	-18.7056248207	0.0290176944259	0.00977064642101	-0.0102327521038
46.4321008237	1.42062734343	-42.1393195217	-20.5277825394	28.8422509111	4.85824201809	-0.637663911596	-1.1989639968	-18.6914109708	0.0274272018528	0.0121388490083	-0.00811792024338
47.9798375178	1.47799787439	-43.5023226655	-20.6102338571	28.5997778496	4.82397728197	-0.621389432555	-1.15880814098	-18.6632647305	0.0252679943916	0.01454545433	-0.00648082437022
49.527574212	1.53582156249	-44.8331871916	-20.644675176	28.3635120007	4.75728034587	-0.606838143211	-1.12916319767	-18.6247713057	0.0225134577118	0.0169759487663	-0.00519367386419
51.0753109061	1.59335234364	-46.1413997976	-20.6416138685	28.1362533941	4.66346868464	-0.594724712167	-1.11138626969	-18.5798374186	0.0191765892228	0.0193989068637	-0.00417873985885
52.6230476002	1.64967031823	-47.4408834162	-20.6127522675	27.9208023994	4.55007211034	-0.585695521156	-1.10182424507	-18.5319920632	0.0153218389598	0.02177323238	-0.00338127914246
54.1707842943	1.70380522228	-48.7490451957	-20.5658054533	27.7195512937	4.42606944528	-0.580220512177	-1.10051427322	-18.4846294186	0.0110703730756	0.0240500334622	-0.00275975948928
55.7185209885	1.75499894393	-50.0821828942	-20.500890767	27.5336995158	4.30031620955	-0.578539724199	-1.1041991868	-18.4402444447	0.00658090127837	0.0261981502151	-0.00227641699167
57.2662576826	1.80285683705	-51.4505647912	-20.4076733499	27.3630572097	4.18008039555	-0.580600205569	-1.11192191326	-18.4004076855	0.00202552221311	0.0281828040827	-0.00190284846248
58.8139943767	1.84772492204	-52.8560269874	-20.2654275834	27.2050024944	4.06943790518	-0.586146108907	-1.12075101227	-18.3645394861	-0.00241269038176	0.0299956253845	-0.00161300077734
60.3617310708	1.89055276096	-54.2826637069	-20.0549617946	27.0553050107	3.96971810269	-0.594562670546	-1.12387245894	-18.3246913945	-0.00611019687241	0.0318479316197	-0.00135991909296
61.9094677649	1.93293184204	-55.7198118496	-19.760738366	26.9082371763	3.87993826046	-0.604619995237	-1.11002356902	-18.268079239	-0.0081597573703	0.0340771026901	-0.00110429766722
63.4572044591	1.97661678819	-57.1417724138	-19.3909489673	26.7582008981	3.79814675373	-0.614635086941	-1.07812422872	-18.1925498175	-0.00852872258784	0.0367701618355	-0.000854687862077
65.0049411532	2.02304499964	-58.546584004	-18.9579541159	26.6010631739	3.72203998863	-0.623129304026	-1.03674627277	-18.1083398618	-0.00814557210503	0.039870464835	-0.000631818678445
66.5526778473	2.07308539317	-59.9304226927	-18.4828647505	26.4348323401	3.64893014068	-0.629213957452	-0.991538117749	-18.0225916871	-0.00768907924078	0.0435239323234	-0.000437719954769
68.1004145414	2.12683917787	-61.2984205681	-17.9749007872	26.2603627102	3.57587113911	-0.632382470789	-0.942388658467	-17.9350341082	-0.00732147159764	0.0480143390556	-0.000273818177028
69.6481512356	2.18395358878	-62.6584845066	-17.433324126	26.0803103575	3.49932202573	-0.632353739308	-0.888283756601	-17.8432935488	-0.00710556913226	0.0536876571061	-0.000146723188938
71.1958879297	2.24380893372	-64.013576673	-16.8510821482	25.8984558575	3.41537869788	-0.629028910496	-0.826873232994	-17.7430802662	-0.00704105676055	0.06101316366	-6.19713472503e-05
72.7436246238	2.30572743165	-65.3657397141	-16.2172085429	25.719004188	3.32015495623	-0.622365368658	-0.754680614101	-17.6280363501	-0.00707011768146	0.0705449082334	-1.82242162321e-05
74.2913613179	2.36905225531	-66.7121715954	-15.5219620445	25.5463121933	3.21014728002	-0.612236574841	-0.667650094198	-17.4900736057	-0.00710076619079	0.0828182556189	-3.14389353541e-06
75.8390980121	2.43320504717	-68.0481943706	-14.7578608819	25.3846777045	3.08231832947	-0.598342905056	-0.561588077423	-17.319298903	-0.0070402485527	0.098399654992	-2.4847731477e-07
77.3868347062	2.4977101562	-69.3673813757	-13.9208940502	25.2382768806	2.93408934585	-0.580252316405	-0.430539742464	-17.1026847058	-0.00682647649696	0.118243188943	-5.87927295072e-09
78.9345714003	2.56220312014	-70.6626598223	-13.0110310872	25.1112955691	2.76365020527	-0.55768298989	-0.262919690989	-16.8209539943	-0.00644784268911	0.144392134583	-1.72927218842e-11
80.4823080944	2.62642588623	-71.9276704816	-12.0309545395	25.0083626769	2.57130378874	-0.531244723907	-0.0338016338609	-16.4433497241	-0.00593742790812	0.181263112713	-7.9299933151e-16
82.0300447886	2.69021029652	-73.1568168748	-10.9863263408	24.9351802549	2.36245909492	-0.503636765251	0.298256441173	-15.9280038407	-0.00532445905697	0.236010532803	-5.61969301681e-22
83.5777814827	2.75345525808	-74.3467687955	-9.88335030333	24.8984674831	2.15074776604	-0.47987386226	0.767537031037	-15.2496923117	-0.0045446058449	0.314345684233	-7.081068561399999e-37
85.1255181768	2.81611556082	-75.4962005472	-8.728728565	24.904266404	1.9563082584	-0.463995998787	1.36083749624	-14.4395745087	-0.00330222485099	0.414075651081	-5.54363978603e-62
86.6732548709	2.8781811315	-76.6049270321	-7.52915164308	24.9557084889	1.79647431411	-0.453005797137	2.01713173851	-13.5543733982	-0.000819132880397	0.524906964191	-5.99240846749e-98
88.2209915651	2.93967464146	-77.6730430515	-6.29242369229	25.0527989593	1.67218447106	-0.430465089727	2.66895894775	-12.5487571215	0.00460216577571	0.634013350132	-1.19654161568e-141
89.7687282592	3.00064316886	-78.6981064596	-5.03081481139	25.1952037422	1.54924418343	-0.351421155492	3.26096720275	-11.0132430863	0.0163219404243	0.726428660025	-4.23706266645e-185
91.3164649533	3.0611433622	-79.6728856748	-3.76871112945	25.3842698063	1.32541151731	-0.127039127959	3.65383810196	-8.13414198834	0.033278254475	0.781941738686	-4.8803232721900005e-214
92.8642016474	3.12123037034	-80.5900404633	-2.53796420031	25.6081286788	0.851149681385	0.250762951992	3.35929086025	-3.88526578683	0.0394215674333	0.785775811356	-4.08443879555e-216
94.4119383415	3.18094948722	-81.4637438877	-1.34455479239	25.819879177	0.225225247388	0.460534740624	3.06564714207	1.60312455035	0.0266525535957	0.743415131678	-9.9608538831e-194
95.9596750357	3.24036109851	-82.3332389749	-0.159532198563	25.9944120222	-0.225278212245	0.371943720352	2.74689927939	4.71196914339	0.0107921528414	0.67295559869	-3.0770481431699997e-159
97.5074117298	3.29952736784	-83.2275192448	1.03625711229	26.1355073935	-0.37840426596	0.224565742083	2.1991360298	5.64222052863	0.0040165771142	0.588085633829	-2.99137546975e-122
99.0551484239	3.35851988701	-84.1495812325	2.23833247086	26.2456358981	-0.334509500238	0.138523261951	1.65378520386	5.33180942402	0.00462097744707	0.494664477648	-2.71630870943e-87
100.602885118	3.41740209345	-85.0917457639	3.43689174866	26.3227696786	-0.242798607212	0.1197990235	1.03448916462	4.55410070444	0.00654321380319	0.394860041565	-1.30580016642e-56
102.150621812	3.47622549436	-86.0476653581	4.62838349912	26.3647733332	-0.183526534414	0.100146797768	0.437500404574	3.23251703931	0.00340347625184	0.289417989196	-1.12599970562e-31
103.698358506	3.53502593351	-87.0186701737	5.82290460468	26.370825427	-0.145682379627	-0.010742303229	-0.231245774509	0.377364137907	-0.00901475186778	0.177942026941	-2.1422048302899998e-15
105.2460952	3.59384145526	-88.0091346265	7.04168969706	26.3360862961	-0.0647577456997	-0.24113973363	-0.999185198895	-4.18987764327	-0.0274046746617	0.058368850551	-8.52344271404e-05
106.793831895	3.65273693979	-89.0155807111	8.30482150351	26.2402306913	0.112238130994	-0.482217925775	-2.22072065622	-8.58412543349	-0.0405189344723	2.69761957535e-06	-0.0838224349978
108.341568589	3.71191963708	-90.0187410866	9.61377782882	26.0049384954	0.37422545268	-0.60427258773	-5.3570739826	-10.5356870808	-0.0398568811919	1.3975405902e-23	-0.245648478693
109.889305283	3.77175420136	-90.9950614476	10.9528403915	25.6132318015	0.655956908211	-0.583691983227	-7.02313450964	-10.5370266213	-0.026625175535	1.18296141423e-57	-0.39866290986
111.437041977	3.83264740275	-91.9300501069	12.3022159294	25.0888377673	0.879232544404	-0.481248191937	-9.30337073253	-9.11943398722	-0.00842207053156	1.0202628649899999e-97	-0.524269586329
112.984778671	3.8950072301	-92.8208709564	13.6489891939	24.453863802	0.99524205864	-0.351898428669	-10.1800440338	-7.83167333703	0.00623918426821	5.35981517912e-133	-0.61395480142
114.532515365	3.95922726759	-93.6710315297	14.988690993	23.7439256105	0.987453203641	-0.244454952592	-11.2772103275	-6.83147974231	0.0125901155906	5.0172064612500004e-155	-0.663837939319
116.080252059	4.02568124249	-94.4869125455	16.3260609827	22.9823556928	0.886449083466	-0.189236582053	-11.1985153271	-6.35592085526	0.011193775354	7.42538222429e-163	-0.680688092511
117.627988753	4.09473553007	-95.2732415092	17.6679970813	22.188831941	0.752922562691	-0.185936316457	-11.4708150171	-5.97485522424	0.00625857609342	2.11637654127e-162	-0.6797206005
119.175725448	4.16673739828	-96.032523838	19.0210487674	21.3670861627	0.64386355294	-0.212048689073	-11.0698874294	-5.70992453999	0.00195541109366	4.15520213625e-159	-0.672675074745
120.723462142	4.24205640109	-96.7636887374	20.3859014306	20.5200912054	0.580838441274	-0.242187068259	-11.1452784073	-5.46762373592	-0.000423889124955	1.9487289407e-155	-0.664732432092
122.271198836	4.32107544147	-97.4643843123	21.761989188	19.6437242156	0.555196976302	-0.266942196323	-10.7429978667	-5.40137370042	-0.00122952334277	2.96838046665e-152	-0.65776882176
123.81893553	4.40418818002	-98.1313274989	23.1458829175	18.7376983323	0.546086782457	-0.271327631564	-10.764011602	-5.14720028348	0.000722995261359	1.54558181357e-148	-0.649542815666
125.366672224	4.49176401816	-98.762321125	24.536825087	17.8059763364	0.518910661022	-0.267828726823	-10.2217276139	-5.32602386256	-0.000679833954517	1.1394598934999999e-138	-0.627179250751
126.914408918	4.58411749655	-99.3518970845	25.9395972354	16.8804155419	0.466262438756	-0.40133768215	-9.46750416213	-7.30130024823	-0.0234372981728	6.28763455667e-112	-0.56211749677
128.462145612	4.68132289289	-99.8802748579	27.3578924335	16.0335559865	0.528896275342	-0.745450076356	-7.39874840484	-10.094621614	-0.0556017403995	6.80781584068e-63	-0.417245755077
130.009882306	4.78275540803	-100.312665993	28.7690986551	15.3699487111	0.857530401049	-1.09877873601	-4.12053905808	-12.6614349631	-0.0558060648978	2.80212535628e-19	-0.218849086335
131.557619001	4.88682688139	-100.623157805	30.1340282512	14.90750796	1.3334820577	-1.2261630115	-2.23392530639	-13.2845879483	-0.0253427474194	5.50245841928e-08	-0.10676456035
133.105355695	4.99159474824	-100.81413621	31.434414178	14.5149087202	1.74196809185	-1.17519150475	-1.56363837759	-14.1642759054	-0.00259913204115	1.88120916057e-06	-0.0861506882808
134.653092389	5.09524890915	-100.900551222	32.6778334195	14.1487517604	1.94679038712	-1.12101373576	-1.27276953918	-14.7128613184	0.00134050112629	4.37273983066e-05	-0.063825171183
136.200829083	5.19602365716	-100.89376398	33.8805078023	13.8136028448	2.00002815023	-1.0891787539	-1.01896274928	-15.0826470464	-0.00307394920438	0.000192319038584	-0.0512674972502
137.748565777	5.29221506025	-100.797649166	35.0613716355	13.5144761765	1.96379039033	-1.07327959673	-0.917169022091	-15.204226526	-0.0110035186988	0.000650126979517	-0.0395809113996
139.296302471	5.38325772114	-100.601987683	36.232843639	13.2492698745	1.87617735199	-1.06350829329	-0.805513828281	-15.3002837117	-0.0207147138978	0.0016068663769	-0.0300372095745
140.844039165	5.46972779579	-100.290626054	37.395208002	13.0146286117	1.75783420528	-1.06095831629	-0.761398303714	-15.3315138207	-0.0314731568178	0.00286137660142	-0.0236452521225
142.391775859	5.55339443302	-99.8495475896	38.5295480435	12.8015270111	1.62040560522	-1.06133308856	-0.746533475181	-15.3426935316	-0.0429380972021	0.00469163061725	-0.018105740386
143.939512554	5.63648242252	-99.2778263774	39.610448317	12.6036580688	1.46898542724	-1.06735490072	-0.727031967257	-15.339440914	-0.055155954312	0.00665873487853	-0.0142519501826
145.487249248	5.72041937492	-98.5838900836	40.6136523129	12.416262317	1.30860980787	-1.07798598524	-0.75721255442	-15.3159213541	-0.0680691835931	0.0092137992709	-0.0108276379268
147.034985942	5.80626400252	-97.7825453839	41.5196762942	12.2370832124	1.14533578443	-1.09649690152	-0.747400609517	-15.2888527762	-0.0816326267251	0.0121050454884	-0.00814413183568
148.582722636	5.89404960028	-96.8910508255	42.3135782613	12.0657579011	0.989023654754	-1.12291609628	-0.785738880457	-15.2370826729	-0.0947801969292	0.0155608628357	-0.00590496035782
150.13045933	5.98353333651	-95.9228793746	42.9860192059	11.903379109	0.850723482555	-1.15571262163	-0.744919660242	-15.1580097362	-0.105198045527	0.0196020149651	-0.00410360895587
151.678196024	6.07419552758	-94.8947568317	43.528486504	11.7526568614	0.738041555747	-1.18712795761	-0.717157997907	-15.0325880488	-0.111890091795	0.0247033005831	-0.00260313576225
153.225932718	6.16553432792	-93.8155024698	43.9364735625	11.6159228846	0.650503624462	-1.2106013278	-0.609542910027	-14.8935617543	-0.115801178343	0.0303433793719	-0.00156236838988
154.773669412	6.25744097668	-92.698655903	44.2046351143	11.4956990376	0.580738137983	-1.22083123104	-0.508121364019	-14.7136807195	-0.11729717468	0.0384793065215	-0.000724279331886
156.321406106	6.35014048465	-91.5564627311	44.3280148096	11.3951901043	0.517497890972	-1.21159164341	-0.321461273411	-14.4798068369	-0.11581045758	0.0470908240864	-0.00030206945915
157.869142801	6.44425999605	-90.3977351399	44.303471531	11.3238693887	0.447932039976	-1.17257035462	-0.0381853040851	-14.0564707854	-0.110786148893	0.0655016157166	-3.53471323653e-05
159.416879495	6.54074901897	-89.2350303093	44.1289642645	11.2965868684	0.353406618656	-1.08474349924	0.390307870495	-13.3805638296	-0.10160670761	0.0865666177288	-1.7624587976e-06
160.964616189	6.64037725682	-88.0672096081	43.8050202996	11.3646843124	0.24709240926	-0.955714380949	1.60947879331	-11.7743819351	-0.0882021523657	0.174345129672	-6.09813026106e-15
162.512352883	6.74326384639	-86.907050113	43.342776917	11.6002413239	0.189121335991	-0.841446440731	3.29376963189	-10.0114170875	-0.0750439483657	0.305826717299	-4.74226106899e-35
164.060089577	6.84890304789	-85.7604447184	42.7597381085	11.9885864429	0.169008004494	-0.751473627887	4.31831040622	-9.15841512768	-0.066314476182	0.392004458555	-7.80595959841e-56
165.607826271	6.95639041321	-84.6352710625	42.0732585935	12.4763579605	0.155654450428	-0.682303737617	4.99081296829	-8.60574850075	-0.059506388885	0.464987343593	-1.89053645982e-77
167.155562965	7.0647238698	-83.5324503488	41.2946066347	13.035576045	0.153413340072	-0.619195332076	5.53141440379	-8.01743120768	-0.0520703774421	0.53291654976	-7.07003914468e-101
168.703299659	7.17266316712	-82.4513630562	40.4320008015	13.6458183817	0.162293100658	-0.557941198979	5.95746544876	-7.50114763757	-0.0444442157468	0.596370472812	-1.21473861143e-125
170.251036354	7.27913094701	-81.3930296751	39.4928042398	14.290762471	0.175189247951	-0.499881458226	6.33164540975	-7.01598083169	-0.037502145323	0.661607785945	-5.272772372410001e-154
171.798773048	7.38320558946	-80.3587379599	38.484347523	14.9571298834	0.188404114227	-0.449898663137	6.64193852873	-6.60623631849	-0.0317759848983	0.72474940693	-2.94616640531e-184
173.346509742	7.48425937674	-79.3512211277	37.4144072759	15.6326552851	0.201812430085	-0.410320838032	6.89170115275	-6.27644597671	-0.0273046097466	0.786212039824	-2.3666728957599998e-216
174.894246436	7.58193801109	-78.3718157273	36.2904269741	16.3078065154	0.216923045536	-0.378942997345	7.09427640936	-6.01190126702	-0.0235669835404	0.845460760801	-9.1910894726e-250
176.44198313	7.67608756791	-77.4218071973	35.1186564683	16.9743513977	0.233080557948	-0.35610075713	7.22851432412	-5.87206601054	-0.0209808521462	0.897918517557	-2.2745395849899998e-281
177.989719824	7.76672090886	-76.5018625356	33.9045009467	17.6251586019	0.25052731828	-0.352213488853	7.30300701262	-5.99336012063	-0.0207453412924	0.947327039597	-7.05007892473e-313
179.537456518	7.853970559	-75.6132490804	32.6513616471	18.2518095527	0.278375460622	-0.369052630542	7.25257187909	-6.30109061526	-0.0214254303004	0.979324971466	-0.0
181.085193212	7.93807572891	-74.756990603	31.3617647095	18.845343925	0.323880634782	-0.388119946948	7.08922349716	-6.65381370314	-0.0208066370629	0.991566049572	-0.0
182.632929907	8.01935360786	-73.9351011857	30.0384364559	19.4019617608	0.37776748589	-0.398585069733	6.88185819374	-7.05678995591	-0.0198712384747	0.996440187592	-0.0
184.180666601	8.09815375573	-73.1497141357	28.6851296782	19.9227415988	0.429433961423	-0.411446694215	6.66265886694	-7.54913601725	-0.0202758442707	0.998452480242	-0.0
185.728403295	8.17483663791	-72.403535234	27.3051764269	20.4047089126	0.481042660552	-0.433234737871	6.28629153283	-8.12959825214	-0.0213706054654	0.968332427559	-0.0
187.276139989	8.24977129414	-71.6995825589	25.9024466004	20.8362741484	0.530586373679	-0.446603694976	5.64299845788	-8.69907735677	-0.021280202609	0.897469488694	-4.32026237952e-281
188.823876683	8.32333951445	-71.0413276075	24.4822271663	21.2053782851	0.554547058216	-0.420342798128	4.80742626787	-8.88474548789	-0.0178947056471	0.792307888026	-1.11847211148e-219
190.371613377	8.39589671232	-70.4297902148	23.0516171309	21.5078278164	0.513271277275	-0.311387079198	3.82857580984	-7.79109256847	-0.00744835511259	0.659437097068	-5.16506048894e-153
191.919350071	8.46773414642	-69.8574592951	21.6191407817	21.7428895336	0.376080265395	-0.0219866571057	2.67144226314	-2.70313765962	0.0175900119425	0.506466658055	-2.24142986891e-91
193.467086765	8.53902644723	-69.2982919948	20.191564883	21.8952768969	0.168479291855	0.438448004408	1.2772910016	5.88893836394	0.0502606938088	0.342674152973	-2.6161013815399997e-43
195.01482346	8.6099168817	-68.7129904133	18.770976481	21.941899419	-0.1084034467	0.748525335809	-0.0178650625907	11.6609259107	0.0685440394296	0.173304177846	-8.23255061688e-15
196.562560154	8.68067201601	-68.0730587533	17.3631596563	21.8803633832	-0.429889427618	0.84551780558	-1.21129487775	13.7919123877	0.0642487931879	0.00892729037143	-0.0111513855962
198.110296848	8.75174895922	-67.3702923153	15.9793078464	21.6719491888	-0.726673074758	0.799097405839	-3.65402298503	13.3128136341	0.0436616960271	2.07882260205e-15	-0.178041939572
199.658033542	8.82378968095	-66.6101270643	14.6286797584	21.2807879319	-0.947692672439	0.643312534689	-5.95393709598	11.4298339842	0.0178709499318	4.65372775005e-42	-0.337354797345
